Price,Title,RAM,Hard Drive,Graphics Coprocessor,Number of USB 3.0 Ports,Brand,Series,Operating System,Processor Brand,Item model number,Graphics Card Ram Size,Manufacturer,Form Factor,Processor Type,Processor Speed,Memory Technology,Hard Disk Description,Graphics Chipset Brand,DisplaySizeInches,HorizontalPixels,VerticalPixels,WeightKg,Refurbished,base_color
931.5864,"Apple Mid 2019 MacBook Pro Touch Bar with 2.8GHz Intel Core i7 (13 inch, 16GB RAM, 256GB SSD) Space Gray (Renewed)",16 GB DDR3,256 GB SSD,Intel Iris Plus Graphics 655,0,Apple,MacBook Pro,macOS 10.15 Catalina,Intel,MV962LL/A,2,Intel,SSD,Intel Core i7,2.8 GHz,other,SSD,Intel,13.3,2560,1600,1.94590968,1,Gray
367.1864000000001,"Laptop, 15.6 inch Laptop, 16GB RAM 512GB ROM, Intel Celeron Quad-Core Processors,1080P FHD, 38000mWh Battery, Laptop Computers Support WiFi, Bluetooth, Type-C, TF Card",DDR4,512 GB SSD,Intel,2,Maypug,MYLT1505,Windows 11 Home,Intel,MYLT1505,6,Intel,Laptop,Celeron,2.9 GHz,other,,Intel,15.6,1920,1080,1.72818552,0,other
322.32000000000005,"Dell Latitude 5400 Business Laptop with Backlit Keyboard, 14"" FHD(1920x 1080) Laptop, Intel Core i5-8365U up to 4.1GHz, 16GB DDR4 RAM, 512GB SSD, Wi-Fi, Webcam, Windows 10 Pro (Renewed)",DDR4,512 GB SSD,Intel,4,Dell,Dell Latitude 5400,Windows 10 Pro,Intel,Dell Latitude 5400,4,Dell,Laptop,Intel Core i5,4,ddr4,SSD,Intel,14.0,1920,1080,2.53557928,1,other
515.44,"LENOVO IdeaPad 15.6"" FHD Laptop, Intel Pentium Silver N6000 Processor, 20GB RAM, 1TB PCIe SSD, 720P HD Webcam, WiFi 5, 1 Year Office, Blue, Win 11, 32GB Hotface USB Card",20 GB DDR4,1 TB SSD,Intel HD Graphics,0,LENOVO,Lenovo IdeaPad,Windows 11,Intel,Lenovo IdeaPad,4 GB,LENOVO,Laptop,Pentium,5,other,SSD,Intel,15.6,1920,1080,1.474174,0,Silver
773.84,"Lenovo 15.6"" Business Laptop, Intel Core i3-1215U Processor, FHD Display, Military-Grade Durability, Webcam, HDMI, Wi-Fi, RJ-45, Win 11 Pro, w/WOWPC Bundle (36GB RAM | 1TB PCIe SSD)",DDR4,1 TB SSD,Intel UHD Graphics,2,Lenovo,Business Laptop,Windows 11 Pro,Intel,Business Laptop,6,Lenovo,Laptop,Intel Core i3,4.4 GHz,other,SSD,Intel,15.6,1920,1080,1.7009699999999999,0,other
2039.9864,"ASUS Vivobook 16X OLED Laptop, 16” 3.2K 120Hz Display, Intel Core i9-13900H CPU, NVIDIA Geforce RTX 4050 GPU, 16GB RAM, 1TB SSD, Windows 11 Home, Indie Black, K3605VU-ES94",16 DDR4,1 TB SSD,AMD Radeon R5,2,ASUS,Vivobook 16X,Windows 11 Home,Intel,K3605VU-ES94,,ASUS,Vivobook,Intel Core i9,3,other,SSD,Intel,16.0,3840,2160,1.927766,0,Black
4214.64,"GIGABYTE AORUS 17X: 17.3"" 16:9 Thin Bezel QHD 2560x1440 240Hz, NVIDIA GeForce RTX 4090 Laptop GPU 16GB GDDR6, Intel Core i9-13980HX, 32GB DDR5 RAM, 2TB SSD, Win11 Home(AORUS 17X AZF-D5US665SH)",32 DDR5,2 TB SSD,NVIDIA GeForce RTX 4090,3,GIGABYTE,AORUS 17X AZF-D5US665SH,Windows 11 Home,Intel,17,16 GB,GIGABYTE,Laptop,Intel Core i9,3,other,SSD,NVIDIA,17.3,2560,1440,2.79866264,0,other
433.84,"2022 Newest HP 15.6"" HD Non-Touch Laptop 11th gen Intel Core i3-1115G4, 8GB RAM, 256GB SSD, HD Webcam, WiFi, Bluetooth 4.2, USB Type-C, HDMI, Windows 10 S, Natural Silver, LPT 2-Week Support",8 GB DDR4,256 GB SSD,Intel UHD Graphics 620,0,HP,2022,Windows 10,Intel,HP Notebook i3,8 GB,HP,Laptop,Intel Core i3,4,other,SSD,Intel,15.6,1366,768,1.360776,0,Silver
883.9864000000001,"SGIN Laptops, Laptop 17 Inch, 4GB DDR4 128GB SSD Laptops Computer with Intel Core i3 Processor (up to 2.4 GHz), 60800mWh Long Battery, Webcam, Mini HDMI, USB3.2 * 2, Dual WiFi, Type-C, (Black)",4 GB DDR4,128 GB SSD,Integrated,0,SGIN,Laptop,11,Intel,M17S,2,Intel,Laptop,Intel Core i3,2.4 GHz,ddr4,SSD,Intel,17.3,1366,768,1.84611944,0,Black
471.7704,Apple MacBook Pro MF839LL/A 128GB Flash Storage - 4GB LPDDR3 - 13.3in with Intel Core i5 2.7 GHz (Renewed),8 GB LPDDR3,256 GB SSD,Intel Iris Graphics 6100,0,Apple,MacBook Pro,Mac OS,Intel,Apple,2,Intel,,Intel Core i5,2.7 GHz,other,,Intel,13.3,2560,1600,1.9232300800000002,1,other
950.64,"Lenovo Flex 5 Laptop, 14.0"" FHD Touch Display, AMD Ryzen 7 5700U, 16GB RAM, 512GB PCIe SSD, AMD Radeon Graphics, Windows 11 Home Bundle with JAWFOAL",16 GB DDR4,512 GB SSD,AMD Radeon Graphics,2,Lenovo,Flex,Windows,AMD,BN-14ideapad-Flex5-001,,Lenovo,Laptop,AMD Ryzen 7,5,other,SSD,AMD,14.0,1920,1080,2.69433648,0,other
2120.24,HP 2024 ZBook Power G9 15.6” FHD IPS Laptop 14-Core Intel i7-12800H NVIDIA T600 4GB GDDR6 32GB DDR5 1TB NVMe SSD Thunderbolt4 WiFi AX RJ-45 BT HDMI Backlit KB Fingerprint Windows 11 Pro w/RE USB,32 GB DDR5,1 TB SSD,NVIDIA T600,3,HP,ZBook Power G9,Windows 11 Pro,Intel,ZBook Power G9,4 GB,HP,Laptop,core_i7_family,2.4 GHz,other,SSD,Intel,15.6,1920,1080,1.927766,0,other
814.6400000000001,"HP 2022 Pavilion 17.3 inch IPS FHD Laptop, Intel Core i5-1135G7 (Beats i7-1065G7), Intel Iris Xe Graphics, 32GB RAM, 1TB PCIe SSD, Backlit Keyboard, WiFi 5, Long Battery Life, Webcam, Windows 11 Pro",32 GB DDR4,1 TB SSD,Intel Iris Xe Graphics,2,HP,HP Pavilion,Windows 10 Pro,Intel,Pavilion,32 GB,HP,Laptop,Intel Core i5,3,other,SSD,Intel,17.3,1920,1080,2.3586784,0,other
271.98640000000006,"Laptop Computer,8GB RAM 256GB SSD, Intel Celeron Processor, Laptop Computers with 1366 * 768 IPS Display,2.4/5G WiFi, Bluetooth, Type-C, TF Card, 2MP Webcam",LPDDR4,256 GB SSD,Intel,2,UGRIHACH,UG-CS-156,11,Intel,CS-156,2,Intel,Laptop,Celeron,2.4,other,SSD,Intel,15.6,1366,768,1.6510748800000001,0,other
1767.9864000000002,"16 inch Laptop, 16GB DDR4 512GB SSD, Intel Quad-Core N95 Processor (up to 3.4Ghz) Windows 11 Pro, Laptop Computer with Metal Body Support 16:10 1080P, 2.4/5G WiFi, Bluetooth 4.2, Full-Function Type-C",LPDDR4,512 GB SSD,Intel HD Graphics 520,3,XKMURT,N16,Windows 11,Intel,Laptop,2,Intel,Laptop,Quad-Core,3,ddr4,SSD,Intel,16.0,1920,1200,1.9368378399999997,0,other
425.66640000000007,"Lenovo IdeaPad Laptop, 15.6"" 1920 x 1080 (FHD) Display, AMD Ryzen 3 7320U Processor, 8GB LPDDR5 RAM, 256GB SSD, Wi-Fi 6, SD Card Reader, HDMI, Webcam, Windows 11 S, Abyss Blue, EAT Cloth",8 GB LPDDR5,256 GB SSD,AMD Radeon Graphics,0,Lenovo,AMD Ryzen 3 7320U,Windows 11 S,AMD,AMD,6,Lenovo,Laptop,Ryzen 3,3,other,SSD,AMD,15.6,1920,1080,1.59664384,0,Blue
1562.64,"Lenovo Business 15"" Linux Mint (Cinnamon) Laptop - Intel i7-1065G7, 20GB RAM, 1TB Hard Disk Drive, 15.6"" HD Display, Fast Charging",20 GB DDR4,1 TB HDD,Intel UHD Graphics 620,0,Lenovo,340,Linux Mint,Intel,81F5,20 GB,Lenovo,Laptop,core_i7,4 GHz,other,,Intel,15.6,1366,768,2.0184844,0,other
937.04,"Lenovo IdeaPad Flex 5 2-in-1 Laptop, 14"" WUXGA (1920x1200) Touch, Intel i5-1235U Processor, Backlit Keyboard, Thunderbolt 4, Fingerprint Reader, Windows 11 w/WOWPC Bundle (16GB RAM | 1TB PCIe SSD)",16 SDRAM,1 TB SSD,Intel Iris Xe Graphics,0,Lenovo,Flex 5,Windows 11,Intel,Flex 5,1.00,Lenovo,Laptop,apple_ci5,5,other,SSD,Intel,14.0,1920,1200,1.50138952,0,other
367.1864000000001,"Laptop, 15.6 inch Laptop, 16GB RAM 512GB ROM, Intel Celeron Quad-Core Processors,1080P FHD, 38000mWh Battery, Laptop Computers Support WiFi, Bluetooth, Type-C, TF Card",DDR4,512 GB SSD,Intel,2,Maypug,MYLT1505,Windows 11 Home,Intel,MYLT1505,6,Intel,Laptop,Celeron,2.9 GHz,other,,Intel,15.6,1920,1080,1.72818552,0,other
322.32000000000005,"Dell Latitude 5400 Business Laptop with Backlit Keyboard, 14"" FHD(1920x 1080) Laptop, Intel Core i5-8365U up to 4.1GHz, 16GB DDR4 RAM, 512GB SSD, Wi-Fi, Webcam, Windows 10 Pro (Renewed)",DDR4,512 GB SSD,Intel,4,Dell,Dell Latitude 5400,Windows 10 Pro,Intel,Dell Latitude 5400,4,Dell,Laptop,Intel Core i5,4,ddr4,SSD,Intel,14.0,1920,1080,2.53557928,1,other
4683.8264,"Dell Alienware m18 Gaming Laptop (2023) | 18"" FHD+ | Core i9-2TB SSD - 64GB RAM - RTX 4080 | 24 Cores @ 5.4 GHz - 13th Gen CPU - 16GB GDDR6X Win 11 Pro (Renewed)",64 GB DDR4,2000 GB SSD,NVIDIA GeForce RTX 4080,0,Dell,Alienware m18 Laptop,Windows 11 Pro,Intel,Dell,16.00,Dell,Gaming Laptop,Core i9,5.4 GHz,other,SSD,Other,18.0,1920,1200,3.628736,1,other
421.5864,"HP ProBook 445 G9 14"" Notebook - Full HD - 1920 x 1080 - AMD Ryzen 5 5625U Hexa-core (6 Core) - 16 GB Total RAM - 256 GB SSD - Silver (Renewed)",16 GB,256 GB SSD,AMD Radeon Graphics,0,HP,ProBook 445 G9,Windows 10 Pro,AMD,ProBook 445 G9,16 GB,HP,Notebook,Ryzen 5,5,other,256,AMD,14.0,1920,1080,1.37891968,1,Silver
1074.332,"Dell Latitude 3540 15.6"" Notebook - HD - 1366 x 768 - Intel Core i5 13th Gen i5-1335U Deca-core (10 Core) - 8 GB Total RAM - 256 GB SSD, 0.80"" x 14.1"" x 9.4""",8 GB,256 GB SSD,Intel,0,Dell,Latitude,Windows 11 Pro,Intel,3540,6,Dell,Notebook,Intel Core i5,4,other,256,Intel,15.6,1366,768,2.8122704,0,other
1766.64,"SAMSUNG Galaxy Book Pro Intel Evo Platform Laptop Computer 15.6"" AMOLED Screen 11th Gen Intel Core i7 Processor 16GB Memory 512GB SSD Long-Lasting Battery, Mystic Blue",16 GB LPDDR4X,512 GB SSD,Intel Iris Xe Graphics,1,SAMSUNG,Galaxy Book Pro,Windows 10 Home,Intel,NP950XDB-KB1US,16 GB,SAMSUNG,Laptop,Intel Core i7,2.8 GHz,other,SSD,Intel,15.6,1920,1080,1.04779752,0,Blue
268.72240000000005,"HP - 14"" Laptop - AMD Ryzen 3 - 8GB Memory - 128GB SSD - Natural Silver - Model 14-fq0033dx",4 GB DDR4,128 GB SSD,AMD,1,HP,14-fq0033dx,Windows 11 S,AMD,14-fq0033dx,8 GB,HP,Laptop,Ryzen 3,3,other,SSD,AMD,14.0,1366,768,2.11373872,0,Silver
353.5864,"HP Chromebook x360 14a 2-in-1 Laptop, Intel Pentium Silver N5030, 4 GB RAM, 64 GB eMMC, 14” HD Micro-Edge Touchscreen, Chrome OS, 720p Webcam, Dual Speakers, Long Battery Life (14a-ca0023nr, 2021)",4 GB 4 GB DDR4,64 GB SSD,Intel UHD Graphics 605,0,HP,HP Chromebook x36014a-ca0023nr,Chrome OS,Intel,14a-ca0023nr,4 GB,HP,Chromebook,Pentium,4,other,eMMC,Intel,14.0,1366,768,1.4968536,0,Silver
1767.9864000000002,"16 inch Laptop, 16GB DDR4 512GB SSD, Intel Quad-Core N95 Processor (up to 3.4Ghz) Windows 11 Pro, Laptop Computer with Metal Body Support 16:10 1080P, 2.4/5G WiFi, Bluetooth 4.2, Full-Function Type-C",LPDDR4,512 GB SSD,Intel HD Graphics 520,3,XKMURT,N16,Windows 11,Intel,Laptop,2,Intel,Laptop,Quad-Core,3,ddr4,SSD,Intel,16.0,1920,1200,1.9368378399999997,0,other
1598.0000000000002,"Apple 2019 MacBook Pro with 2.3GHz Intel Core i9 (16-inch, 64GB RAM, 1TB Storage) - Silver (Renewed)",DDR4,1 TB SSD,Intel UHD Graphics 630,2,Apple,MacBook Pro,Mac OS,Intel,MVVM2LL/A,2,Intel,,Intel Core i9,,other,,Intel,16.0,2560,1600,1.57850016,1,Silver
1562.64,"Lenovo Business 15"" Linux Mint (Cinnamon) Laptop - Intel i7-1065G7, 20GB RAM, 1TB Hard Disk Drive, 15.6"" HD Display, Fast Charging",20 GB DDR4,1 TB HDD,Intel UHD Graphics 620,0,Lenovo,340,Linux Mint,Intel,81F5,20 GB,Lenovo,Laptop,core_i7,4 GHz,other,,Intel,15.6,1366,768,2.0184844,0,other
4683.8264,"Dell Alienware m18 Gaming Laptop (2023) | 18"" FHD+ | Core i9-2TB SSD - 64GB RAM - RTX 4080 | 24 Cores @ 5.4 GHz - 13th Gen CPU - 16GB GDDR6X Win 11 Pro (Renewed)",64 GB DDR4,2000 GB SSD,NVIDIA GeForce RTX 4080,0,Dell,Alienware m18 Laptop,Windows 11 Pro,Intel,Dell,16.00,Dell,Gaming Laptop,Core i9,5.4 GHz,other,SSD,Other,18.0,1920,1200,3.628736,1,other
421.5864,"HP ProBook 445 G9 14"" Notebook - Full HD - 1920 x 1080 - AMD Ryzen 5 5625U Hexa-core (6 Core) - 16 GB Total RAM - 256 GB SSD - Silver (Renewed)",16 GB,256 GB SSD,AMD Radeon Graphics,0,HP,ProBook 445 G9,Windows 10 Pro,AMD,ProBook 445 G9,16 GB,HP,Notebook,Ryzen 5,5,other,256,AMD,14.0,1920,1080,1.37891968,1,Silver
1154.64,"HP 2023 14 inch FHD Laptop, Anti-Glare IPS Display, 13th Gen Intel i7-1355U Processor, 32GB RAM 1TB PCIe SSD, Backlit Keyboard, True Vision HD Webcam, WiFi 6, Bluetooth, Windows 11 Home, Silver",32 GB 32 Gb,1 TB SSD,Intel UHD Graphics,0,HP,HP Laptop,Windows 11 Home,Intel,HP 14 Laptop,32 GB,HP,Laptop,apple_ci7,1.7 GHz,other,SSD,Intel,14.0,1920,1080,2.0865232,0,Silver
829.5864,"Panasonic Toughbook CF-31 MK5, Intel i5-5300U @2.3GHz, 13.1-inch LED Touchscreen, 16GB, 1TB SSD, Windows 10 Pro, WiFi, Bluetooth, DVD, 4G LTE, GPS, Backlit Keyboard (Renewed)",16 GB DDR3L,1 TB SSD,HD Graphics 5500,1,Panasonic,CF-31 MK5,Windows 10 Pro,Intel,CF-31 MK5,16 GB,Intel,SSD,core_i5_5300u,2.3 GHz,other,SSD,Intel,13.1,1024,768,3.5833768,1,other
1793.84,"Lenovo ThinkPad P16s Gen 2 21K9001CUS 16"" Touchscreen Mobile Workstation - WUXGA - 1920 x 1200 - AMD Ryzen 7 PRO 7840U Octa-core (8 Core) 3.30 GHz - 32 GB Total RAM - 32 GB On-Board Memory - 512 GB",32 LPDDR5X,512 GB SSD,AMD Radeon 780M Graphics,0,Lenovo,ThinkPad P16s Gen 2,Windows 11 Pro,AMD,21K9001CUS,2,Lenovo,,AMD Ryzen 7,3,other,,AMD,16.0,1920,1200,1.71004184,0,other
2039.9864,"16"" FHD Laptop Computer,16GB DDR4 512GB SSD, Intel N95(Up to 3.4GHz) Windows 11 Pro Laptop with 2 in 1 Button(Power-up & Fingerprint Reader), Full Function Type-C, Metal Shell,180° Open Angle",DDR4,512 GB SSD,Intel HD Graphics 600,3,THKGRCE,NX16,Windows 11 Pro,Intel,NX,2,Intel,Laptop,celeron,3,ddr4,SSD,Intel,16.0,1920,1200,2.24074448,0,other
1087.9864,"2022 HP Pavilion 15.6"" FHD Touchscreen Laptop 12th Gen 10-Core Intel i7-1255U 16GB DDR4 512GB NVMe SSD NVIDIA GeForce MX570 HDMI USB-C WiFi-6 Bluetooth Backlit Keyboard Windows 11 Home w/ 32GB USB",16 GB DDR4,512 GB SSD,NVIDIA GeForce MX550 2GB,3,HP,15-EG2373CL,Windows 11,Intel,15-EG2373CL,2 GB,HP,Laptop,core_i7_family,3 GHz,ddr4,SSD,Intel,15.6,1920,1080,1.7508651199999998,0,other
163.1864,"ASUS Chromebook C403 Rugged & Spill Resistant Laptop, 14.0"" HD, 180 Degree, Intel Celeron N3350 Processor, 4GB RAM, 32GB eMMC, MIL-STD 810G Durability, Dark Blue, Chrome OS, (Renewed)",DDR4,32 GB HDD,Integrated,0,ASUS,Chromebook C403,Chrome OS,Intel,Chromebook C403,,ASUS,Chromebook,Celeron,1.1 GHz,other,eMMC,Intel,14.0,1360,768,2.3133192,1,Blue
1209.0400000000002,"Dell Latitude 3540 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 13th Gen i7-1355U Deca-core (10 Core) - 16 GB Total RAM - 256 GB SSD, 0.80"" x 14.1"" x 9.4""",16 GB,256 GB SSD,Intel,0,Dell,Latitude,Windows 11 Pro,Intel,3540,6,Dell,Notebook,Intel Core i7,4,other,256,Intel,15.6,1920,1080,2.8803091999999997,0,other
265.472,"Acer 2022 15.6"" FHD IPS Touchscreen Chromebook, Intel Dual-Core Celeron N Processor Up to 2.50GHz, 4GB RAM, 32GB SSD, Numeric Keypad, Ultra-Fast WiFi, Chrome OS-(Renewed)",4 DDR4,32 GB SSD,intel,4,acer,"Acer 15.6"" Touch Chromebook",Chrome OS,Intel,"Acer 15.6"" Touch Chromebook",4 GB,Acer,Chromebook,Dual-Core,1.1 GHz,other,SSD,Intel,15.6,1920,1080,2.2452804,1,other
510.00000000000006,"HP 14"" HD Touchscreen Laptop, AMD Ryzen 3 5300U Processor, 8GB RAM 256GB SSD, Wi-Fi, Bluetooth, HDMI, Webcam, Windows 11 Home, Black",LPDDR4,256 GB SSD,AMD Radeon Graphics,0,HP,HP 14,Windows 11,AMD,HP 14,,HP,Laptop,Ryzen 3,3,other,SSD,AMD,14.0,1366,768,1.4968536,0,Black
432.48,"Lenovo - IdeaPad 3 15"" Laptop - Intel Core i3-1005G1-8GB Memory - 256GB SSD - Platinum Grey - 81WE011UUS",8 GB DDR4,256 GB SSD,Intel UHD Graphics,3,Lenovo,Lenovo Ideapad,Windows 10,Intel,81WE011UUS,8 GB,Lenovo,Laptop,Intel Core i3,3,other,SSD,Intel,15.6,1920,1080,1.8597271999999998,0,Platinum
271.98640000000006,"Laptop Computer,8GB RAM 256GB SSD, Intel Celeron Processor, Laptop Computers with 1366 * 768 IPS Display,2.4/5G WiFi, Bluetooth, Type-C, TF Card, 2MP Webcam",LPDDR4,256 GB SSD,Intel,2,UGRIHACH,UG-CS-156,11,Intel,CS-156,2,Intel,Laptop,Celeron,2.4,other,SSD,Intel,15.6,1366,768,1.6510748800000001,0,other
814.6400000000001,"HP 17 Laptop i5-1235U, 512 GB SSD, 16GB RAM, 17.3"" HD+ Touchscreen, Win 11 Home Plus, 3 Cell, Silver Color, 64 GB Tech Warehouse Flashdrive",16 DDR4,512 GB SSD,Intel HD Graphics 520,2,HP,HP 17T,Windows 11 Home,Intel,HP,512 GB,HP,Laptop,core_i5,3,other,SSD,Other,17.3,1600,900,2.381358,0,Silver
1767.9864000000002,"16 inch Laptop, 16GB DDR4 512GB SSD, Intel Quad-Core N95 Processor (up to 3.4Ghz) Windows 11 Pro, Laptop Computer with Metal Body Support 16:10 1080P, 2.4/5G WiFi, Bluetooth 4.2, Full-Function Type-C",LPDDR4,512 GB SSD,Intel HD Graphics 520,3,XKMURT,N16,Windows 11,Intel,Laptop,2,Intel,Laptop,Quad-Core,3,ddr4,SSD,Intel,16.0,1920,1200,1.9368378399999997,0,other
542.64,"HP 14"" FHD IPS-Type Lightweight Laptop, AMD Ryzen 3-3250U, 16GB RAM, 256GB PCIe SSD, AMD Radeon Graphics, True Vision HD Camera, Wi-Fi 5, Bluetooth, Win 11, Silver, 32GB USB Card",16 GB DDR4,256 GB SSD,AMD Radeon Graphics,2,HP,HP,Windows 11 Home,AMD,HP,16 GB,HP,Laptop,Ryzen 3,3,other,SSD,AMD,14.0,1920,1080,1.4696380800000002,0,Silver
420.24,"Lenovo - 2022 - Flex 5 - Chromebook 2-in-1 Laptop - Intel Celeron N5205U - 13.3"" FHD Touch Display - 4GB RAM - 64GB Memory - UHD Graphics - Chrome OS",4 GB DDR4,64 GB SSD,Intel UHD Graphics,1,Lenovo,2022,Chrome OS,Intel,82B8000BUS,2,Lenovo,Chromebook,Celeron,5,other,,Intel,13.3,1920,1080,1.34716824,0,other
367.1864000000001,"Laptop, 15.6 inch Laptop, 16GB RAM 512GB ROM, Intel Celeron Quad-Core Processors,1080P FHD, 38000mWh Battery, Laptop Computers Support WiFi, Bluetooth, Type-C, TF Card",DDR4,512 GB SSD,Intel,2,Maypug,MYLT1505,Windows 11 Home,Intel,MYLT1505,6,Intel,Laptop,Celeron,2.9 GHz,other,,Intel,15.6,1920,1080,1.72818552,0,other
3127.9864,HP 2023 Envy 16” 120Hz WQXGA IPS Touchscreen Laptop 14-Core Intel i9-13900H NVIDIA GeForce RTX 4060 8GB GDDR6 48GB DDR5 4TB NVMe SSD 2xThunderbolt4 WiFi 6E HDMI Backlit KB Windows 11 Pro w/RE USB,48 GB DDR5,4 TB SSD,NVIDIA GeForce RTX 4060,2,HP,Envy 16-H100,Windows 11 Pro,Intel,16-H100,8 GB,HP,Laptop,intel_core_i9,3 GHz,other,SSD,Intel,16.0,2560,1600,2.68072872,0,other
764.32,"HP 14"" FHD Pavilion x360 Convertible Laptop, Intel Core i5-1235U, 8GB RAM, 256GB SSD, Natural Silver, Windows 11 Home, 14-dy2050wm",8 GB,256 GB SSD,Intel Iris Xe Graphics,0,HP,14-dy2050wm,Windows 11 Home,Intel,14-dy2050wm,4 GB,HP,Convertible,Intel Core i5,4.4 GHz,other,SSD,Intel,14.0,1920,1080,2.2906396,0,Silver
1902.64,"Lenovo ThinkPad T16 Laptop, 16"" WUXGA (1920 x 1200) IPS Touchscreen, 12th Gen Intel Core i7-1270P, Backlit Keyboard, Fingerprint Reader, Wi-Fi 6, Windows 11 Pro (24GB RAM | 1TB PCIe SSD)",24 GB DDR4,1 TB SSD,Intel Iris Xe Graphics,0,Lenovo,Thinkpad,Windows 11,Intel,ThinkPad T16,1 GB,Lenovo,Laptop,Intel Core i7,4.8 GHz,other,SSD,Intel,16.0,1920,1200,1.7690088,0,other
651.44,"Lenovo IdeaPad Flex 5 14"" FHD IPS Touchscreen Laptop | AMD Ryzen 7 5700U(Beat i7-11800H) | 8GB RAM | 256GB SSD | Backlit | Fingerprint | Windows 11 Home | Bundle with Stylus Pen",8 GB DDR4,256 GB SSD,AMD Radeon Graphics,0,Lenovo,Lenovo Ideapad,Windows 11 Home,AMD,Lenovo Ideapad,,Lenovo,Laptop,AMD Ryzen 7,5,other,SSD,AMD,14.0,1920,1080,1.4968536,0,other
746.6400000000001,"Dell Inspiron 15 3000 3520 Business Laptop Computer[Windows 11 Pro], 15.6'' FHD Touchscreen, Intel i5-1135G7(Beat i7-1065G7), 8GB RAM, 512GB PCIe SSD, Numeric Keypad, SD Card Reader, HDMI, USB, Black",DDR4,512 GB SSD,Intel UHD Graphics,0,Dell,Dell Laptop,Windows 11 Pro,Intel,DELL Laptop,6,Dell,Laptop,apple_ci5,4.2 GHz,other,SSD,Intel,15.6,1920,1080,1.6556108,0,Black
1767.9864000000002,"16 inch Laptop, 16GB DDR4 512GB SSD, Intel Quad-Core N95 Processor (up to 3.4Ghz) Windows 11 Pro, Laptop Computer with Metal Body Support 16:10 1080P, 2.4/5G WiFi, Bluetooth 4.2, Full-Function Type-C",LPDDR4,512 GB SSD,Intel HD Graphics 520,3,XKMURT,N16,Windows 11,Intel,Laptop,2,Intel,Laptop,Quad-Core,3,ddr4,SSD,Intel,16.0,1920,1200,1.9368378399999997,0,other
883.9864000000001,"SGIN Laptops, Laptop 17 Inch, 4GB DDR4 128GB SSD Laptops Computer with Intel Core i3 Processor (up to 2.4 GHz), 60800mWh Long Battery, Webcam, Mini HDMI, USB3.2 * 2, Dual WiFi, Type-C, (Black)",4 GB DDR4,128 GB SSD,Integrated,0,SGIN,Laptop,11,Intel,M17S,2,Intel,Laptop,Intel Core i3,2.4 GHz,ddr4,SSD,Intel,17.3,1366,768,1.84611944,0,Black
529.0400000000001,"Dell Latitude Rugged 7414 Workstation Touch Screen Laptop Notebook (Intel Core i5-6300U, 8 GB Ram, 256GB Solid State SSD, HDMI, Smart Card Reader, DVD-RW) Win 10 Pro (Certified Refurbished)",16 GB SDRAM,256 GB SSD,Intel HD Graphics 520,0,Dell,Latitude Rugged 7414,Windows 10 Pro,Intel,Latitude Rugged 7414,8 GB,Dell,Laptop,Intel Core i5,2.4 GHz,other,SSD,Intel,14.0,1366,768,2.8576296,1,other
773.84,HP 2023 15-DY200 15.6” FHD Laptop 4-Core Intel Core i5-1135G7 Iris Xe Graphics 24GB DDR4 1TB NVMe SSD USB-C WiFi AC BT Webcam HDMI1.4 Windows 11 Home w/RE USB,24 GB DDR4,1 TB SSD,Intel Iris Xe Graphics,3,HP,15-DY200,Windows 11 Home,Intel,15-DY200,6,HP,Laptop,Intel Core i5,4,ddr4,SSD,Intel,15.6,1920,1080,1.4696380800000002,0,other
3507.44,"Lenovo ThinkPad X1 Carbon Gen 11, Intel i7-1370P vPro, 14"" 2.8K (2880 x1800) IPS, OLED, Anti-Glare, 64GB DDR5, 2TB SSD, 1080p Camera, 5G WWAN, Embedded eSIM+Nano SIM Card, Win 11 Pro - Carbon Fiber",LPDDR5,2 TB SSD,Intel Iris Xe Graphics,2,Lenovo,ThinkPad X1 Carbon Gen 11,Windows 11 Pro,Intel,21HMCTO1WW,2,Lenovo,SSD,core_i7_family,5.2 GHz,ddr5,SSD,Intel,14.0,2880,1800,1.12490816,0,Carbon
322.32000000000005,"Dell Latitude 5400 Business Laptop with Backlit Keyboard, 14"" FHD(1920x 1080) Laptop, Intel Core i5-8365U up to 4.1GHz, 16GB DDR4 RAM, 512GB SSD, Wi-Fi, Webcam, Windows 10 Pro (Renewed)",DDR4,512 GB SSD,Intel,4,Dell,Dell Latitude 5400,Windows 10 Pro,Intel,Dell Latitude 5400,4,Dell,Laptop,Intel Core i5,4,ddr4,SSD,Intel,14.0,1920,1080,2.53557928,1,other
380.7864,"Apple Macbook Pro FE865LLA 13-Inch Laptop Retina Display(2.4GHz dual-core Intel i5 ,8GB RAM, 256GB SSD) (Renewed)",8 GB DDR3,256 GB,Intel Iris Graphics,0,Apple,MacBook Pro,macOS 10.14 Mojave,Intel,ME866LLA,2,Intel,Laptop,dual-core,2.6 GHz,other,SSD,Intel,13.3,2560,1600,1.5648924,1,other
