Price,Title,Brand,Processor Brand,Memory Technology,Hard Disk Description,DisplaySizeInches,HorizontalPixels,VerticalPixels,WeightKg,Refurbished,base_color,RAM_in_GB,Graphics_Coprocessor_Brand,OS_Name,Graphics Storage (GB),Laptop_Type,ProcessorManufacturer,ProcessorSpeedGHz,PPI,Total_RAM_Storage,Price_USD,Price_Euro
288,"Dell Latitude 7280 Business Laptop, 12.5"" HD (1366 x 768) LCD, Intel Core i5-6300U, 8GB DDR4 Ram, 512GB SSD, Fingerprint Reader, Windows 10 Pro (Certified Refurbished)",dell,Intel,ddr4,SSD,12.5,1366.0,768.0,1.9,1,other,8,Intel,Windows,6,Laptop,Intel I5,5.0,125.36742798669836,14,230.4,201.6
2082,Dell Precision 7550 Laptop 15.6 - Intel Core i7 10th Gen - i7-10850H - Six Core 5.1Ghz - 512GB SSD - 32GB RAM - Nvidia Quadro RTX 3000 - 1920x1080 FHD - Windows 10 Pro (Renewed),dell,Intel,other,SSD,15.6,3000.0,1080.0,2.46,1,other,32,Intel,Windows,6,Laptop,Intel I7,5.0,204.3896962397911,38,1665.6000000000001,1457.3999999999999
379,"HP Stream 14-Inch Laptop, Intel Celeron N4000, 4 GB RAM, 64 GB eMMC, Windows 10 Home in S Mode (14-cb159nr, Jet Black)",hp,Intel,other,Other,14.0,1920.0,1080.0,1.75,0,Black,4,Intel,Windows,4,Laptop,Other,4.0,157.3505121487356,8,303.2,265.3
264,"Ruzava/Aocwei Laptop Win 11 14"" 6GB DDR4 128GB SSD Intel N4020 (Up to 2.8Ghz) 2-Core 1920x1080 FHD Dual WiFi BT 4.2 Mini HDMI Support 512GB TF 1TB SSD Expand for Work Study Entertainment-Gray",ruzava,Intel,ddr4,SSD,14.0,1920.0,1080.0,1.3,0,Gray,6,Intel,Windows,2,Laptop,Other,4.0,157.3505121487356,8,211.20000000000002,184.79999999999998
4062,"LENOVO ThinkPad P16 G1 Laptop 2023 16” WQUXGA 3840 x 2400 12th Gen Intel Core i7-12800HX, 16-core, NVIDIA RTX A1000, 128GB DDR5, 4TB SSD, Backlit Keyboard, Thunderbolt 4, FP, Windows 10 Home",lenovo,Intel,ddr5,SSD,16.0,3840.0,2400.0,4.98,0,Grey,128,Intel,Windows,4,Laptop,Intel I7,4.0,283.0194339616981,132,3249.6000000000004,2843.3999999999996
1011,"ASUS Vivobook 15 Laptop 2023-15.6"" FHD Touch Intel Iris Xe Graphics - Intel Core i7-1255U 10 Cores - 16GB DDR4 512GB NVMe SSD- Backlit Keyboard Wi-Fi 6- Win11 32GB USB - Quiet Blue",asus,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.7,0,Blue,16,Intel,Windows,6,Laptop,Intel I7,2.6,141.21199808219862,22,808.8000000000001,707.6999999999999
988,"HP Pavilion 15 inch Laptop, FHD Display, AMD Ryzen 5 5625U, 8 GB RAM, 512 GB SSD, AMD Radeon Graphics, Windows 11 Home, 15-eh2010ca (2023)",hp,AMD,other,SSD,15.0,1920.0,1080.0,2.38,0,Silver,512,AMD,Windows,8,Laptop,AMD RYZEN 5,5.0,146.86047800548656,520,790.4000000000001,691.5999999999999
1332,"MSI GF65 Thin 9SEXR-249 15. 6"" 120Hz Gaming Laptop Intel Core i5-9300H RTX2060 8GB 512GB NVMe SSD Win10",msi,Intel,other,SSD,15.6,1920.0,1080.0,3.65,0,Black,8,Intel,Windows,6,Gaming,Intel I5,2.4,141.21199808219862,14,1065.6000000000001,932.4
599,"Lenovo ThinkPad P52 Mobile Workstation Laptop, 15.6"" FHD (1920×1080) Laptop Computer, Intel Core i7-8850H, 16GB RAM, 512GB SSD, Fingerprint Reader, NVIDIA Quadro P2000, Windows 10 Pro (Renewed)",lenovo,Intel,other,SSD,15.6,1920.0,1920.0,3.4,1,other,16,Intel,Windows,6,Laptop,Intel I7,3.0,174.05705383053478,22,479.20000000000005,419.29999999999995
629,"Dell Latitude 5510 Laptop Computer, 15.6inch FHD (1920 x 1080) Notebook, Intel Core i7 10th Gen i7-10610U, 16GB RAM, 512GB SSD, HDMI, Webcam, Windows 10 Pro (Renewed)",dell,Intel,other,SSD,15.6,1920.0,1920.0,1.7,1,other,16,Intel,Windows,6,Laptop,Intel I7,1.8,174.05705383053478,22,503.20000000000005,440.29999999999995
1012,"Surface Laptop 3 13"" i7/16/512 Sandstone - French",microsoft,Intel,other,Other,13.5,1920.0,1080.0,1.29,0,other,512,Other,Windows,6,Laptop,Other,3.0,163.1783088949851,518,809.6,708.4
1080,Apple MacBook Pro ME665LL/A 15.4-inch Laptop with Retina Display (Old Version) (Refurbished),apple,Intel,other,Other,15.4,1920.0,1080.0,2.02,1,Silver,16,Other,Other,4,Laptop,Other,4.0,143.04592013521415,20,864.0,756.0
1577,"HP 15.6"" Laptop (Intel Core i7-8550U, 8GB, 1TB, Windows 10) 15-da0050ca",hp,Intel,other,Other,15.6,1920.0,1080.0,2.54,0,other,8,Intel,Windows,6,Laptop,Intel I7,1.8,141.21199808219862,14,1261.6000000000001,1103.8999999999999
1524,"HP Victus Gaming 15-FA100 Gaming Laptop 2023-15.6"" FHD NVIDIA GeForce RTX 3050 - Intel Core i5-13420H 8 Cores - 32GB DDR4 2TB SSD - Backlit Keyboard Wi-Fi 6 Bluetooth 5.3 - Win11 Pro 32GB USB",hp,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.7,0,Blue,32,NVIDIA,Windows,6,Gaming,Intel I5,5.0,141.21199808219862,38,1219.2,1066.8
356,"Dell Latitude 5400 Intel Core i7-8665U X4 4.8GHz 16GB 256GB SSD 14"" Win10, Black (Renewed)",dell,Intel,other,SSD,14.0,1920.0,1080.0,1.54,1,Black,16,Intel,Windows,4,Laptop,Intel I7,4.0,157.3505121487356,20,284.8,249.2
1165,"Microsoft VGY-00001 Surface Laptop 3 – 13.5"" Touch-Screen – Intel Core i5 - 8GB Memory - 128GB Solid State Drive (Latest Model) – Platinum with Alcantara",microsoft,Intel,other,SSD,13.5,1920.0,1080.0,1.27,0,Platinum,8,Intel,Windows,6,Laptop,Intel I5,3.0,163.1783088949851,14,932.0,815.5
799,"ASUS BR Series BR1402CGA-P31-CA Laptop 14"" FHD, Intel Core i3-N305, 8GB DDR5 RAM, 256GB PCIE G3 SSD + TPM, WiFi 6, Windows 11 Pro, Grey Bilingual KB",asus,Intel,ddr5,SSD,14.0,1920.0,1080.0,1.7,0,Grey,16,Intel,Windows,6,Laptop,Intel I3,3.0,157.3505121487356,22,639.2,559.3
266,"Acer TravelMate P449 G3 Business Laptop, 14 Inch Laptop Computer, Intel Core i5-6200, 8GB RAM 256GB SSD, Backlit Keyboard, Fingerprint Reader, Windows 10 Pro (Renewed)",acer,Intel,other,SSD,14.0,1920.0,1080.0,2.2,1,Black,8,Intel,Windows,6,Laptop,Intel I5,1.6,157.3505121487356,14,212.8,186.2
1799,"Lenovo Thinkpad X1 Carbon Gen 8 14.0"" FHD IPS Touchscreen Business Laptop, Intel Core i7-10610U, 16GB RAM, 1TB PCIe SSD, Backlit Keyboard, Fingerprint Reader, Win10 Pro, Black, 32GB USB Card",lenovo,Intel,other,SSD,14.0,1920.0,1080.0,1.7,0,Black,16,Intel,Windows,8,Laptop,Intel I7,1.8,157.3505121487356,24,1439.2,1259.3
259,"Lenovo Ideapad 1 14"" HD Laptop, Intel Celeron N4020, 4GB RAM, 64GB eMMC, Intel UHD Graphics, Wi-Fi 6, Bluetooth, Webcam, Dolby Audio, Windows 11 Home in S Mode, Cloud Grey, 32GB Hotface USB Card",lenovo,Intel,other,Other,14.0,1920.0,1080.0,1.7,0,Grey,4,Other,Windows,1,Laptop,Other,3.0,157.3505121487356,5,207.20000000000002,181.29999999999998
1281,"HP 14-EP000 2023 Business Laptop 14"" FHD (1920 x 1080) IPS 10-Core 13th Gen Intel i7-1355U 32GB DDR4 1TB SSD Iris Xe Graphics Wi-Fi 6 Backlit Keyboard Windows 11 Home w/ROB 32GB USB",hp,Intel,ddr4,SSD,14.0,1920.0,1920.0,1.7,0,Silver,32,Intel,Windows,6,Laptop,Other,2.9,193.9492885540245,38,1024.8,896.6999999999999
240,"Lenovo ThinkPad T440 14"" Laptop, Intel Core i5, 8GB RAM, 256GB SSD, Win10 Pro (Renewed)",lenovo,Intel,other,SSD,14.0,1920.0,1080.0,1.81,1,Black,8,Intel,Windows,6,Laptop,Intel I5,1.9,157.3505121487356,14,192.0,168.0
610,"Dell Inspiron 3501 15.6"" HD Laptop - Intel Core i5-1135G7, 12GB RAM, 256GB SSD, Windows 10 S Mode - Black (i3501-5075BLK-PUS)",dell,Intel,other,SSD,15.6,1920.0,1080.0,1.7,0,Black,12,Intel,Windows,6,Laptop,Intel I5,2.4,141.21199808219862,18,488.0,427.0
599,"Lenovo ThinkPad P52 Mobile Workstation Laptop, 15.6"" FHD (1920×1080) Laptop Computer, Intel Core i7-8850H, 16GB RAM, 512GB SSD, Fingerprint Reader, NVIDIA Quadro P2000, Windows 10 Pro (Renewed)",lenovo,Intel,other,SSD,15.6,1920.0,1920.0,3.4,1,other,16,Intel,Windows,6,Laptop,Intel I7,3.0,174.05705383053478,22,479.20000000000005,419.29999999999995
1835,"Lenovo ThinkPad T16 Gen 1 Laptop 2023 16” WUXGA 1920 x 1200 Intel Core i5-1240P, 12-core, Intel Iris Xe Graphics, 32GB DDR4, 1TB SSD, Backlit Keyboard, Thunderbolt 4, FP, Wi-Fi 6E, Windows 11 Pro",lenovo,Intel,ddr4,SSD,16.0,1920.0,1920.0,1.77,0,Black,32,Other,Windows,1,Laptop,Intel I5,4.0,169.7056274847714,33,1468.0,1284.5
1092,LENOVO 20TDS00B00 TS E15 G2 Ci5 8G 256G W10P,lenovo - topseller velocity,Intel,other,Other,15.6,1920.0,1080.0,2.63,0,other,8,Other,Windows,6,Other,Other,3.0,141.21199808219862,14,873.6,764.4
462,"Lenovo ThinkPad T490s Laptop Intel Core i7-8565U, 8GB RAM, 256GB SSD, 14"" LCD, Win10 Pro, Webcam, Windows 10 pro",lenovo,Intel,other,SSD,14.0,1920.0,1080.0,2.01,0,Black,16,Intel,Windows,6,Laptop,Intel I7,1.0,157.3505121487356,22,369.6,323.4
1999,"ASUS ROG Strix G15 Advantage Edition (2021) Gaming Laptop, 15.6” 300Hz IPS Type FHD Display, Radeon RX 6800M, AMD Ryzen 9 5900HX, 16GB DDR4, 512GB SSD, Windows 11 Home, G513QY-DH99-CA",asus,AMD,ddr4,SSD,15.6,1920.0,1080.0,4.7,0,other,12,AMD,Windows,6,Gaming,AMD RYZEN 9,3.3,141.21199808219862,18,1599.2,1399.3
1899,"ASUS ROG Strix G15 15.6” 165Hz WQHD Gaming Laptop, AMD Ryzen7 6800H, NVIDIA GeForce RTX 3060, 32GB DDR5 RAM, 2TB SSD, RGB KB, Thermal Grizzly Cooling, VR-Ready, Gray, Win 11 Pro, 32GB USB Card",asus,AMD,ddr5,SSD,15.6,1920.0,1080.0,1.7,0,Gray,32,AMD,Windows,6,Gaming,Other,3.2,141.21199808219862,38,1519.2,1329.3
1039,"HP ProBook 450 G9,Intel Core i5-1235U (4.4 GHz,12MB,10 cores),16GB 3200 2D,SSD 256 GB,TLC,PCIe,15.6 FHD (1920x1080) AG WLED UWVA 250n,UMA: Iris X,",hp,Intel,other,SSD,15.6,3200.0,1080.0,2.47,0,Gray,4,Intel,Windows,4,Laptop,Intel I5,4.4,216.49591208011995,8,831.2,727.3
2659,"Lenovo ThinkPad P16v Gen 1 Intel Core i7-13700H, 14C, 16"" WUXGA (1920 x 1200), IPS, 300 nits, 64GB RAM, 1 TB SSD, NVIDIA RTX A500 Backlit KYB, Fingerprint Reader, Windows Pro",lenovo,Intel,other,SSD,16.0,1920.0,1920.0,2.2,0,Grey,64,Other,Windows,1,Laptop,Intel I7,3.0,169.7056274847714,65,2127.2000000000003,1861.3
381,"Dell Latitude 5400 14inch Laptop, Intel Core i7-8665U, 16GB RAM 512GB PCIe SSD, FHD 1920x1080 Disaplay, Windows 10 Pro (Renewed)",dell,Intel,other,SSD,14.0,1920.0,1080.0,1.76,1,other,16,Intel,Windows,6,Laptop,Intel I7,4.8,157.3505121487356,22,304.8,266.7
700,"Lenovo ThinkPad P53s 20N6001UUS 15.6"" Mobile Workstation - 1920 x 1080 - Core i7 i7-8565U - 16 GB RAM - 512 GB SSD - Glossy Black - Windows 10 Pro 64-bit - NVIDIA Quadro P520 with 2 GB - in-Plane (Renewed)",lenovo,Intel,other,SSD,15.6,1920.0,1920.0,1.7,1,Black,16,Intel,Windows,6,Laptop,Intel I7,3.0,174.05705383053478,22,560.0,489.99999999999994
647,2023 HP 15-DY200 15.6” FHD IPS Laptop 4-Core Intel Core i3-1125G4 UHD Graphics 8GB DDR4 256GB NVMe SSD USB-C WiFi AC BT Webcam HDMI1.4 Backlit KB Fingerprint Windows 11 Home w/RE USB,hp,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.7,0,Silver,8,Other,Windows,6,Laptop,Intel I3,4.0,141.21199808219862,14,517.6,452.9
649,"Microsoft Surface Laptop 4: 13.5"" Touchscreen (Intel® Core i7/16GB RAM/512GB SSD) Ice Blue - English (Renewed)",microsoft,Intel,other,SSD,13.5,1920.0,1080.0,1.54,1,Blue,16,Other,Windows,4,Laptop,Intel I7,4.0,163.1783088949851,20,519.2,454.29999999999995
633,"HP 17-CN000 Business Laptop 2023 New, 17.3"" HD+ Touchscreen, Intel Pentium Silver N5030 4-Core, Intel UHD Graphics, 8GB DDR4, 512GB SSD, Wi-Fi 5, Win11 Pro, COU 32GB USB",hp,Intel,ddr4,SSD,17.3,1920.0,1080.0,2.09,0,Silver,8,Intel,Windows,4,Laptop,Other,3.0,127.33567457123112,12,506.40000000000003,443.09999999999997
629,"Dell Latitude 5510 Laptop Computer, 15.6inch FHD (1920 x 1080) Notebook, Intel Core i7 10th Gen i7-10610U, 16GB RAM, 512GB SSD, HDMI, Webcam, Windows 10 Pro (Renewed)",dell,Intel,other,SSD,15.6,1920.0,1920.0,1.7,1,other,16,Intel,Windows,6,Laptop,Intel I7,1.8,174.05705383053478,22,503.20000000000005,440.29999999999995
637,"Panasonic Toughbook CF-19, Core i5 2.70GHz, 10.1 XGA Touchscreen, 16GB, 1TB SSD, Windows 10 Pro, WiFi, Bluetooth, 4G AT&T",panasonic,Intel,other,SSD,10.1,1024.0,768.0,1.7,0,other,16,Other,Windows,2,Laptop,Intel I5,3.0,126.73267326732672,18,509.6,445.9
649,"Microsoft Surface Laptop 4: 13.5"" Touchscreen (Intel® Core i7/16GB RAM/512GB SSD) Ice Blue - English (Renewed)",microsoft,Intel,other,SSD,13.5,1920.0,1080.0,1.54,1,Blue,16,Other,Windows,4,Laptop,Intel I7,4.0,163.1783088949851,20,519.2,454.29999999999995
846,"ASUS BR Series BR1402CGA-P31-CB Laptop 14"" FHD, Intel Core i3-N305, 8GB DDR5 RAM, 256GB PCIE G3 SSD + TPM, WiFi 6, Windows 11 Pro, Grey",asus,Intel,ddr5,SSD,14.0,1920.0,1080.0,1.7,0,Grey,16,Intel,Windows,6,Laptop,Intel I3,3.0,157.3505121487356,22,676.8000000000001,592.1999999999999
1092,"ASUS Vivobook 15 Laptop 2023-15.6"" FHD Touch Intel Iris Xe Graphics - Intel Core i7-1255U 10 Cores - 16GB DDR4 1TB NVMe SSD- Backlit Keyboard Wi-Fi 6- Win11 32GB USB - Quiet Blue",asus,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.7,0,Blue,16,Intel,Windows,6,Laptop,Intel I7,2.6,141.21199808219862,22,873.6,764.4
269,"ASUS Chromebook C403 Rugged & Spill Resistant Laptop, 14.0"" Anti-Glare HD, 180 Degree, Intel Celeron N3350, 4GB RAM, 32GB eMMC, MIL-STD 810G Durability, Chrome OS, C403NA-C1-CA, Gray",asus,Intel,other,Other,14.0,1920.0,1080.0,2.4,0,Gray,4,Intel,Other,6,Chromebook,Other,1.1,157.3505121487356,10,215.20000000000002,188.29999999999998
379,"HP Stream 14-Inch Laptop, Intel Celeron N4000, 4 GB RAM, 64 GB eMMC, Windows 10 Home in S Mode (14-cb159nr, Jet Black)",hp,Intel,other,Other,14.0,1920.0,1080.0,1.75,0,Black,4,Intel,Windows,4,Laptop,Other,4.0,157.3505121487356,8,303.2,265.3
599,"Lenovo ThinkPad P52 Mobile Workstation Laptop, 15.6"" FHD (1920×1080) Laptop Computer, Intel Core i7-8850H, 16GB RAM, 512GB SSD, Fingerprint Reader, NVIDIA Quadro P2000, Windows 10 Pro (Renewed)",lenovo,Intel,other,SSD,15.6,1920.0,1920.0,3.4,1,other,16,Intel,Windows,6,Laptop,Intel I7,3.0,174.05705383053478,22,479.20000000000005,419.29999999999995
258,"Dell Latitude 5290 12.5"" Laptop Computer, Intel Core i5-8350U 3.6GHz, 8GB RAM, 256GB SSD, HDMI, Windows 10 Pro (Renewed)",dell,Intel,other,SSD,12.5,1920.0,1080.0,1.32,1,other,8,Intel,Windows,6,Laptop,Intel I5,5.0,176.23257360658386,14,206.4,180.6
1241,"HP 17-CP300 Laptop 2023-17.3"" HD+ Touch AMD Radeon Graphics - AMD Ryzen 5 7530U 6 Cores - 32GB DDR4 2TB NVMe SSD -Wi-Fi 6- Win11 TLG 32GB USB - Natural Silver",hp,AMD,ddr4,SSD,17.3,1920.0,1080.0,1.7,0,Silver,32,AMD,Windows,6,Laptop,AMD RYZEN 5,3.0,127.33567457123112,38,992.8000000000001,868.6999999999999
449,"Dell Latitude 7390 2-in-1 Touchscreen Laptop, 13.3inch FHD (1920 x 1080) Laptop Computer, Intel Core i7-8650U, 16GB RAM, 512GB SSD, Windows 10 Pro (Renewed)",dell,Intel,other,SSD,13.3,1920.0,1920.0,1.7,1,other,16,Other,Windows,2,Laptop,Intel I7,3.0,204.15714584634156,18,359.20000000000005,314.29999999999995
390,"Lenovo IdeaPad 3 14"" Laptop, Intel Core i3-1005G1 Processor, 4GB DDR4 RAM, 128GB M.2 SSD Storage, 14.0"" FHD (1920 x 1080) Display, Integrated Graphics, Windows 10 S, 81WD010QUS, Platinum Grey",lenovo,Intel,ddr4,SSD,14.0,1920.0,1920.0,1.81,0,Platinum,128,Intel,Windows,2,Laptop,Intel I3,3.0,193.9492885540245,130,312.0,273.0
629,"Dell Latitude 5510 Laptop Computer, 15.6inch FHD (1920 x 1080) Notebook, Intel Core i7 10th Gen i7-10610U, 16GB RAM, 512GB SSD, HDMI, Webcam, Windows 10 Pro (Renewed)",dell,Intel,other,SSD,15.6,1920.0,1920.0,1.7,1,other,16,Intel,Windows,6,Laptop,Intel I7,1.8,174.05705383053478,22,503.20000000000005,440.29999999999995
604,"HP 14 Laptop, Intel Celeron N4020, 4 GB RAM, 64 GB Storage, 14-inch Micro-edge HD Display, Windows 11 Home, Thin & Portable, 4K Graphics, One Year of Microsoft 365 (14-dq0040nr, 2021, Snowflake White)",hp,Intel,other,Other,14.0,1920.0,1080.0,1.47,0,White,4,Intel,Windows,4,Laptop,Other,4.0,157.3505121487356,8,483.20000000000005,422.79999999999995
2484,2023 HP Envy x360 2-in-1 15.6” FHD IPS Touch Laptop 10-Core Intel Core i7-1355U Iris Xe Graphics 64GB DDR4 4TB NVMe SSD 2xThunderbolt4 WiFi AX BT Webcam HDMI Backlit KB Windows 11 Home w/RE USB,hp,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.81,0,Platinum,64,Other,Windows,2,Laptop,Intel I7,2.9,141.21199808219862,66,1987.2,1738.8
610,"Dell Inspiron 3501 15.6"" HD Laptop - Intel Core i5-1135G7, 12GB RAM, 256GB SSD, Windows 10 S Mode - Black (i3501-5075BLK-PUS)",dell,Intel,other,SSD,15.6,1920.0,1080.0,1.7,0,Black,12,Intel,Windows,6,Laptop,Intel I5,2.4,141.21199808219862,18,488.0,427.0
1835,Lenovo LOQ 15APH8 Gaming Laptop 2023 15.6” FHD 1920 x 1080 IPS 144 Hertz AMD Ryzen 7 7840HS NVIDIA GeForce RTX 4050 6GB GDDR6 32GB DDR5 2TB SSD Backlit KB Wi-Fi 6 Bluetooth 5.1 Windows 11 Home,lenovo,AMD,other,SSD,15.6,1920.0,1920.0,2.4,0,Grey,32,AMD,Windows,6,Gaming,AMD RYZEN 7,5.0,174.05705383053478,38,1468.0,1284.5
266,"Acer TravelMate P449 G3 Business Laptop, 14 Inch Laptop Computer, Intel Core i5-6200, 8GB RAM 256GB SSD, Backlit Keyboard, Fingerprint Reader, Windows 10 Pro (Renewed)",acer,Intel,other,SSD,14.0,1920.0,1080.0,2.2,1,Black,8,Intel,Windows,6,Laptop,Intel I5,1.6,157.3505121487356,14,212.8,186.2
1551,"HP 17-CN200 Laptop 2023 New, 17.3"" FHD IPS, Intel i7-1255U 10-Core, Iris Xe Graphics, 32GB DDR4, 1TB SSD, Wi-Fi 6, Win11 Pro, COU 32GB USB",hp,Intel,ddr4,SSD,17.3,1920.0,1080.0,2.09,0,Black,32,Intel,Windows,6,Laptop,Other,3.0,127.33567457123112,38,1240.8000000000002,1085.6999999999998
566,"HP 17-CN000 Business Laptop 2023 New, 17.3"" HD+ Touchscreen, Intel Pentium Silver N5030 4-Core, Intel UHD Graphics, 8GB DDR4, 512GB SSD, Wi-Fi 5, Win11 Home, COU 32GB USB",hp,Intel,ddr4,SSD,17.3,1920.0,1080.0,2.09,0,Silver,8,Intel,Windows,4,Laptop,Other,3.0,127.33567457123112,12,452.8,396.2
250,"Lenovo ThinkPad X240 12.5 Ultrabook Notebook Laptop - Intel i5 1.9GHz, 8GB DDR3, 500GB HDD, Win 10 Pro 64-Bit, WiFi, Webcam (Renewed)",lenovo,Intel,ddr3,HDD,12.5,1920.0,1080.0,1.36,1,Black,8,Intel,Windows,1,Laptop,Other,5.0,176.23257360658386,9,200.0,175.0
2982,"Lenovo Legion Pro 5i 16"" 165Hz WQXGA (2560x1600) IPS Display Laptop 2023 | Intel i7-13700HX 16-Core | NVIDIA GeForce RTX 4060 | RGB Backlit Keyboard | Wi-Fi 6E | 48GB DDR5 2TB SSD | Win11 Home",lenovo,Intel,ddr5,SSD,16.0,2560.0,1600.0,2.54,0,Grey,48,Intel,Windows,6,Laptop,Other,3.1,188.67962264113208,54,2385.6,2087.4
359,"Black Flip design Lenovo 11.6-inch Touchscreen 2-in-1 Business Laptop, Intel Celeron N3060, 4GB Memory, 32GB eMMC, Webcam, Wifi, Bluetooth, Windows 10 Professional (PC) (Certified Refurbished)",lenovo,Intel,other,Other,11.6,1920.0,1080.0,1.41,1,Black,4,Other,Windows,6,Laptop,Other,1.6,189.90579052433608,10,287.2,251.29999999999998
240,"Premium Lenovo Thinkpad T440S 14 Inch HD+ Business Laptop (Intel Core i5-4300U up to 2.9GHz, 8GB DDR3 RAM, 240GB SSD, USB, Windows 10 Pro) (Renewed)",lenovo,Intel,ddr3,SSD,14.0,1920.0,1080.0,1.6,1,other,8,Intel,Windows,2,Laptop,Intel I5,1.9,157.3505121487356,10,192.0,168.0
501,"ASUS VivoBook Flip 14 Thin and Light 2-in-1 Laptop, 14” HD Touchscreen, Intel Celeron N4020 Processor, 4GB DDR4, 64GB Storage, Windows 10 Home in S Mode, Light Grey, TPM, Fingerprint, J401MA-DB02",asus,Intel,ddr4,Other,14.0,1920.0,1080.0,1.5,0,Grey,4,Other,Windows,2,Laptop,Other,2.8,157.3505121487356,6,400.8,350.7
1200,"Toughbook Panasonic 54, CF-54 MK3, Intel Core i5-7300U, 14.0"" FHD Gloved Multi-Touch, 512GB SSD, 16GB, Wi-fi, TPM, BT, 4G LTE, Dual Pass, Backlit Keyboard, DVD, Webcam, Win 10 Pro (Renewed)",toughbook,Intel,other,SSD,14.0,1920.0,1080.0,1.95,1,other,16,Intel,Windows,6,Laptop,Intel I5,2.6,157.3505121487356,22,960.0,840.0
3414,"Lenovo ThinkPad P16 G1 Mobile Workstation (2023), 16"" 4K, 16-Core 12th Intel i7-12800HX, NVIDIA RTX A1000 4GB Graphics, 64GB DDR5 4TB SSD, Backlit FPR Thunderbolt 4 WiFi 6E, Win10 Pro, ROB 32GB USB",lenovo,Intel,ddr5,SSD,16.0,1920.0,1080.0,1.7,0,Grey,64,Intel,Windows,4,Laptop,Other,4.0,137.68169813014364,68,2731.2000000000003,2389.7999999999997
629,"Dell Latitude 5510 Laptop Computer, 15.6inch FHD (1920 x 1080) Notebook, Intel Core i7 10th Gen i7-10610U, 16GB RAM, 512GB SSD, HDMI, Webcam, Windows 10 Pro (Renewed)",dell,Intel,other,SSD,15.6,1920.0,1920.0,1.7,1,other,16,Intel,Windows,6,Laptop,Intel I7,1.8,174.05705383053478,22,503.20000000000005,440.29999999999995
340,"Renewed Dell Latitude E7240 12"" i5-4300U 1.9GHz i5 4300U 4 GB With 90-day warranty",dell,Intel,other,Other,12.5,1920.0,1080.0,2.27,1,Grey,8,Other,Windows,1,Other,Other,4.0,176.23257360658386,9,272.0,237.99999999999997
699,"ASUS ZenBook Pro 15 OLED Laptop 15.6” FHD OLED Touch Display, AMD Ryzen 9 5900HX, NVIDIA GeForce RTX 3050 Ti, 16GB RAM, 512GB PCIe SSD, Windows 11 Pro, UM5500QE-XH99T-CA",asus,AMD,other,SSD,15.6,1920.0,1080.0,0.8119299999999999,0,other,16,AMD,Windows,6,Laptop,AMD RYZEN 9,3.3,141.21199808219862,22,559.2,489.29999999999995
1565,"Dell Inspiron 15.6"" FHD (1920x1080) IPS Laptop 2023 | AMD Ryzen 7 5700U 8-Core | AMD Radeon Graphics | WiFi | USB-C | HDMI | 720HD Camera | 64GB DDR4 2TB SSD | Win11 Pro | Carbon Black",dell,AMD,ddr4,SSD,15.6,1920.0,1080.0,1.83,0,Carbon,64,AMD,Windows,6,Laptop,AMD RYZEN 7,2.0,141.21199808219862,70,1252.0,1095.5
238,"Dell Latitude E7250, Intel i5-5300U 2.3GHz, 8GB RAM, 256GB SSD, Windows 10 Home 64-Bit MAR, Web Camera",dell,Intel,other,SSD,12.5,1920.0,1080.0,1.7,0,other,8,Intel,Windows,2,Laptop,Other,2.3,176.23257360658386,10,190.4,166.6
1229,"Dell Latitude 7320 2-in-1 Detachable Laptop 13'' FHD TouchSceen Tablet Intel Core i5-1140G7, 8GB RAM 256GB SSD, Backlit Keyboard, Win 10 Pro(Renewed)",dell,Intel,other,SSD,13.0,1920.0,1080.0,0.77111,1,other,8,Other,Windows,2,Laptop,Intel I5,3.0,169.45439769863833,10,983.2,860.3
1549,"HP Envy 17.3"" FHD IPS Laptop, Intel Core i7-1260P, 32GB RAM, 1TB PCIe SSD, Backlit Keyboard, Intel Iris Xe Graphics, 5MP IR Camera, Windows 11, Silver, 32GB Hotface USB Card (Renewed)",hp,Intel,other,SSD,17.3,1920.0,1080.0,1.7,1,Silver,32,Intel,Windows,6,Laptop,Intel I7,3.0,127.33567457123112,38,1239.2,1084.3
1737,"Dell Latitude 5000 5530 Laptop (2022) | 15.6"" FHD | Core i5-512GB SSD - 16GB RAM | 10 Cores @ 4.4 GHz - 12th Gen CPU Win 10 Pro",dell,Intel,other,SSD,15.6,1920.0,1080.0,3.63,0,other,16,Other,Windows,6,Laptop,Intel I5,4.4,141.21199808219862,22,1389.6000000000001,1215.8999999999999
449,"Dell Latitude 7390 2-in-1 Touchscreen Laptop, 13.3inch FHD (1920 x 1080) Laptop Computer, Intel Core i7-8650U, 16GB RAM, 512GB SSD, Windows 10 Pro (Renewed)",dell,Intel,other,SSD,13.3,1920.0,1920.0,1.7,1,other,16,Other,Windows,2,Laptop,Intel I7,3.0,204.15714584634156,18,359.20000000000005,314.29999999999995
