Price,Title,Brand,Processor Brand,Memory Technology,Hard Disk Description,DisplaySizeInches,HorizontalPixels,VerticalPixels,WeightKg,Refurbished,base_color,RAM_in_GB,Graphics_Coprocessor_Brand,OS_Name,Graphics Storage (GB),Laptop_Type,ProcessorManufacturer,ProcessorSpeedGHz,PPI
1088,"Lenovo IdeaPad Gaming 3 AMD Ryzen 5 6600H 15.6"" (39.62cm) FHD IPS 120Hz Gaming Laptop (16GB/512GB SSD/Win11/Office/NVIDIA RTX 3050 4GB/RGB Keyboard/Alexa/3Month Game Pass/Onyx Grey/2.32Kg), 82SB00V3IN",lenovo,AMD,other,SSD,15.6,1920.0,1080.0,2.32,0,Grey,16,NVIDIA,Windows,4,Gaming,AMD RYZEN 5,3.3,141.21199808219862
640,"Dell Inspiron 3530 Laptop, 13th Gen Intel Core i3-1305U Processor, 8GB, 512GB, 15.6"" (39.62cm) FHD WVA AG 120Hz Display, Win 11 + MSO'21, 15 Month McAfee, Silver, Thin & Light-1.62kg",dell,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.62,0,Platinum,8,Intel,Windows,6,Laptop,Intel I3,4.5,141.21199808219862
1120,"Samsung Galaxy Book2 Pro Intel 12th Gen i5 EvoTM 33.78cm (13.3"") AMOLED Thin & Light Laptop (16 GB/512 GB SSD/Windows 11/MS Office/Backlit KB/Fingerprint Sensor/Silver/0.87Kg), NP930XED-KB3IN",samsung,Intel,ddr5,SSD,13.3,1920.0,1080.0,0.87,0,Silver,16,Intel,Windows,16,Portable,Intel I5,4.4,165.6321180513006
560,"HP Chromebook 14a,Intel Celeron N4500 14inch(35.6 cm) FHD Touchscreen Laptop (Chrome OS, 4 GB SDRAM/64 GB eMMC/Chrome 64 /Dual Speakers/Google Assistant Built-in/Mineral Silver) 14a- na1004TU",hp,Intel,other,SSD,35.6,1920.0,1080.0,1.46,0,Silver,4,Intel,Other,4,Netbook,Other,2.8,61.879414889952194
1520,"ASUS Vivobook 16 (2023), Intel Core i9-13900H 13th Gen, 16"" (40.64 cm) FHD+, Thin & Light Laptop (16GB/512GB SSD/Intel Iris Xe/Win 11/Office 2021/Backlit KB/Fingerprint/Black/1.88 kg) X1605VA-MB947WS",asus,Intel,ddr4,SSD,40.64,1920.0,1200.0,1.88,0,Black,16,Intel,Windows,1,Laptop,Intel I9,2.6,55.71248700033427
1256,"HP Pavilion x360, 13th Gen Intel Core i5-1335U, 14-inch (35.6 cm), FHD, 16GB DDR4, 1TB SSD, Intel Iris Xe Graphics, FPR, 5MP Camera w/Privacy Shutter (Win 11, MSO 2021, Silver, 1.51 kg), ek1010TU",hp,Intel,ddr4,SSD,35.6,1920.0,1080.0,1.41,0,Silver,16,Intel,Windows,6,Netbook,Intel I5,4.6,61.879414889952194
266,(Renewed) Lenovo ThinkPad 14 inches/35.56 cm HD Laptop - Intel Core i5 6th Gen/8 GB RAM/256 GB SSD/Windows 10 Pro/MS Office 19/Webcam/USB 3.0/WiFi/BT/Cardreader/Pan India Warranty/Integrated Graphics,lenovo,Intel,ddr4,SSD,14.0,1366.0,768.0,2.6,1,Black,8,Intel,Windows,8,Laptop,Intel I5,2.3,111.93520355955211
384,(Refurbished) Dell Latitude E7470 Intel Core i7 6th Gen 14 inches Laptop /16 GB RAM/512 GB SSD/Windows 1,dell,Intel,other,SSD,14.0,1366.0,768.0,1.9,1,Black,16,Intel,Windows,16,Laptop,Intel I7,2.6,111.93520355955211
1123,"Lenovo IdeaPad Slim 5 Intel Core i5 13500H 16""(40.6cm) WUXGA IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/Cloud Grey/1.89Kg), 82XF003GIN",lenovo,Intel,other,SSD,16.0,1920.0,1080.0,1.89,0,Grey,16,Intel,Windows,1,Portable,Intel I5,2.6,137.68169813014364
664,"HP Laptop 15, 13th Gen Intel Core i3-1315U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Thin & Light, Intel Iris Xᵉ Graphics, Dual Speakers (Win 11, MSO 2021, Silver, 1.59 kg), fd0006TU",hp,Intel,ddr4,SSD,39.6,1920.0,1080.0,1.6,0,Silver,16,Intel,Windows,6,Netbook,Intel I3,4.5,55.62896894147218
880,"HP Laptop 15, 13th Gen Intel Core i5-1335U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel Iris Xe Graphics, FHD Camera w/Privacy Shutter (Win 11, MSO 2021, Silver, 1.59 kg), fd0011TU",hp,Intel,ddr4,SSD,39.6,1920.0,1080.0,1.6,0,Silver,16,Intel,Windows,8,Netbook,Intel I5,4.6,55.62896894147218
464,"Lenovo V14 Intel Core I3 11th Gen 14"" Thin and Light Laptop (8GB RAM/256GB SSD/Windows 11/Iron Grey/1.5 kg)",lenovo,Intel,ddr4,SSD,14.0,1920.0,1080.0,1.5,0,Grey,8,Intel,Windows,1,Laptop,Intel I3,5.0,157.3505121487356
1680,"Lenovo LOQ Intel Core i7-13620H 15.6"" (39.6cm) FHD IPS 144Hz 350Nits Gaming Laptop (16GB/512GB SSD/Win 11/NVDIA RTX 4060 8GB/3 Month Game Pass/Office 2021/Storm Grey/2.4Kg), 82XV00BRIN",lenovo,Intel,ddr5,SSD,15.6,1920.0,1080.0,2.4,0,Grey,16,Intel,Windows,8,Laptop,Intel I7,2.4,141.21199808219862
856,"Lenovo IdeaPad Slim 3 Intel Core i5-12450H 15.6"" (39.6cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/Alexa Built-in/3 Month Game Pass/Arctic Grey/1.62Kg), 83ER008GIN",lenovo,Intel,other,SSD,15.6,1920.0,1080.0,1.62,0,Grey,16,Intel,Windows,6,Portable,Intel I5,2.0,141.21199808219862
1312,"ASUS ROG Strix G17 (2022), 17.3-inch (43.94 cms) FHD 144Hz, AMD Ryzen 7-6800HS, RTX 3050 4GB Graphics, Gaming Laptop (16GB/512GB SSD/Windows 11/Gray/2.5 Kg),G713RC-HX109WS",asus,AMD,ddr5,SSD,17.3,1920.0,1080.0,2.5,0,Gray,16,NVIDIA,Windows,4,Gaming,AMD RYZEN 7,4.7,127.33567457123111
1104,"HP Laptop 15s, 12th Gen Intel Core i7-1255U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe Graphics, Backlit KB, Thin & Light (Win 11, MSO 2021, Silver, 1.69 kg), fq5190TU",hp,Intel,ddr4,SSD,39.6,1920.0,1080.0,1.69,0,Silver,16,Intel,Windows,6,Netbook,Intel I7,4.7,55.62896894147218
576,"HP Laptop 15s, 11th Gen Intel Core i3-1115G4, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel UHD Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2021, Silver, 1.69 kg), fq2717TU",hp,Intel,ddr4,SSD,39.6,1920.0,1080.0,1.69,0,Silver,16,Intel,Windows,6,Netbook,Intel I3,4.1,55.62896894147218
511,"Lenovo V15 Intel Core i3 12th Gen 15.6"" (39.62 cm) FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (8GB RAM/512GB SSD/DOS/Iron Grey/1Y Onsite + 1Y ADP/1.7 kg), 82TTA00UIH",lenovo,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.7,0,Grey,8,Intel,Other,6,Laptop,Intel I3,1.2,141.21199808219862
1072,"HP Victus Gaming Laptop, AMD Ryzen 7 5800H, 4GB RTX 3050 GPU, 15.6-inch (39.6 cm), FHD, IPS, 144Hz, 16GB DDR4, 512GB SSD, Backlit KB, B&O, 9ms Response time (MSO, Blue, 2.37 kg), fb0107AX",hp,AMD,ddr4,SSD,39.6,1920.0,1080.0,2.37,0,Blue,16,AMD,Windows,4,Gaming,AMD RYZEN 7,4.4,55.62896894147218
560,"Acer Aspire Lite 12th Gen Intel Core i3-1215U Premium Metal Laptop (Windows 11 Home/16 GB RAM/512GB SSD) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg",acer,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.59,0,Gray,16,Intel,Windows,16,Laptop,Intel I3,3.3,141.21199808219862
544,"HP Laptop 14s, 11th Gen Intel Core i3-1115G4, 14-inch (35.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel UHD Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2021, Silver, 1.46 kg), dy2508TU",hp,Intel,ddr4,SSD,35.6,1920.0,1080.0,1.41,0,Silver,16,Intel,Windows,8,Netbook,Intel I3,1.7,61.879414889952194
320,"(Renewed) DELL Latitude 5490 Core i5 7th Gen Laptop, 8 GB RAM, 512gb SSD, Intel HD Graphics, 14 inch (36.83 cms) HD Screen, Windows 11 (Upgraded), MS Office, Black, Slim",dell,Intel,ddr4,SSD,14.0,1280.0,720.0,2.49,1,Black,8,Intel,Windows,2,Laptop,Intel I5,2.6,104.9003414324904
1123,"Lenovo Yoga Slim 6 Intel Evo Core i5 13500H 14""(35.5cm) WUXGA OLED 400Nit Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/1Yr Warranty/Alexa/3 Month Game Pass/Storm Grey/1.35Kg), 83E00006IN",lenovo,Intel,other,SSD,14.0,1920.0,1080.0,1.35,0,Grey,16,Intel,Windows,6,Portable,Intel I5,2.6,157.3505121487356
952,"Lenovo IdeaPad Slim 3 Intel Core i7 11th Gen 15.6"" (39.62cm) FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/2 Years Warranty/Arctic Grey/1.65Kg), 82H803B6IN",lenovo,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.65,0,Grey,16,Intel,Windows,6,Laptop,Intel I7,4.7,141.21199808219862
381,(Refurbished) Dell LATITUDE 5490 CORE Intel i5 8TH GEN/8GB/256GB SSD/WEBCAM/14'' TOUCH/Windows 10 Pro,dell,Intel,ddr4,SSD,14.0,1920.0,1080.0,3.0,1,Black,8,Intel,Windows,4,Laptop,Intel I5,1.7,157.3505121487356
550,"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VTIN",lenovo,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.63,0,Grey,8,Intel,Windows,8,Portable,Intel I3,4.4,141.21199808219862
560,"Dell 14 Laptop, 12th Gen Intel Core i3-1215U Processor/8GB/512GB SSD/Intel UHD Graphics/14.0""(35.56cm) FHD/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant Keyboard/Grey/Thin & Light 1.48kg",dell,Intel,ddr4,SSD,14.0,1920.0,1080.0,1.48,0,Silver,8,Intel,Windows,2,Laptop,Intel I3,0.9,157.3505121487356
752,"Dell 15 Laptop, Intel Core i5-1135G7 Processor/ 8GB DDR4/ 512GB SSD/ 15.6"" (39.62cm) FHD/Mobile Connect/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant Keyboard/Carbon Black/Thin & Light-1.69kg",dell,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.69,0,Carbon,16,Intel,Windows,2,Laptop,Intel I5,2.4,141.21199808219862
493,"HP Laptop 15s, Intel Pentium Silver N6000, 15.6-inch (39.6 cm), HD, 8GB DDR4, 512GB SSD, Intel UHD Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2021, Silver, 1.65 kg), fq3073TU",hp,Intel,ddr4,SSD,39.6,1920.0,1080.0,1.69,0,Silver,16,Intel,Windows,8,Netbook,Other,3.3,55.62896894147218
1440,"HP Pavilion 15, 13th Gen Intel Core i7-1360P, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 1TB SSD, Intel Iris Xᵉ Graphics, FPR, Backlit KB, Audio by B&O (Win 11, MSO 2021, Silver, 1.74 kg), eg3036TU",hp,Intel,ddr4,SSD,39.6,1920.0,1080.0,1.75,0,Silver,16,Intel,Windows,6,Netbook,Intel I7,5.0,55.62896894147218
1088,"ASUS Creator Series Vivobook 14X OLED 2023, Intel Core i5-12450H 12th Gen, 14.0-inch 90Hz, Laptop (16GB/512GB SSD/NVIDIA GeForce RTX 2050/Win11//FP/63WHr/Black/1.40 kg),K3405ZFB-KM541WS",asus,Intel,ddr4,SSD,14.0,1920.0,1200.0,1.4,0,Black,16,NVIDIA,Windows,4,Laptop,Intel I5,4.4,161.72539083525606
385,"(Refurbished) Dell 5580 HD 15.6 Inch Business Laptop Notebook PC (Intel Core i5-6300U, 8GB Ram, 256GB SSD",dell,Intel,other,SSD,15.6,1366.0,768.0,2.54,1,Black,8,Intel,Windows,16,Laptop,Intel I5,2.4,100.45466986113651
652,"ASUS VivoBook K15 OLED (2021), 15.6"" (39.62 cms) FHD OLED, Intel Core i3-1115G4 11th Gen, Thin and Light Laptop (8GB/512GB SSD/Integrated Graphics/Office 2021/Windows 11/Black/1.8 Kg) K513EA-L312WS",asus,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.8,0,Black,8,Intel,Windows,8,Laptop,Intel I3,4.1,141.21199808219862
1288,HP Envy x360 2-in-1 Laptop 12th Gen Intel Core Evo i5 13.3inch(33.8cm) 400 Nits WUXGA Corning Gorilla Glass Display(16GB RAM/512GB SSD/B&O/Intel Iris Xe Graphics/Win11/MSO/Pen/1.32Kg/13-bf0121TU,hp,Intel,other,SSD,33.8,1920.0,1200.0,1.32,0,Silver,16,Intel,Windows,2,Portable,Intel I5,4.4,66.98684827495813
624,"HP Laptop 15s, AMD Ryzen 5 5500U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2021, Silver, 1.69 kg), eq2223AU",hp,AMD,ddr4,SSD,39.6,1920.0,1080.0,1.69,0,Silver,16,AMD,Windows,8,Netbook,AMD RYZEN 5,2.1,55.62896894147218
304,"(Refurbished) HP EliteBook 6th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/512 GB SSD/14"" (35.6 cm) HD Display/Windows 11/MS Office/WiFi/BT/Webcam/Intel Graphics)",hp,Intel,ddr4,SSD,14.0,1920.0,1080.0,1.8,1,other,8,Intel,Windows,8,Portable,Intel I5,2.4,157.3505121487356
560,"Chuwi FreeBook 13.5 Inch 2 in 1 Touchscreen Laptop,Flipped 360 Degree, Windows 11,Intel Core i3-1215U 12th gen, 46.2Wh, 12 GB RAM LPDDR4 512 GB SSD Expandable Upto 1 TB, Backlit Keyboard",chuwi,Intel,other,SSD,13.5,2256.0,1504.0,1.81,0,Grey,12,Intel,Windows,12,Laptop,Intel I3,1.2,200.84255993695703
1280,"MSI Cyborg 15, Intel 12th Gen. i7-12650H, 40CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX4050, 6GB GDDR6/Translucent Black/1.98Kg), A12VE-070IN",msi,Intel,ddr5,SSD,40.0,1920.0,1080.0,1.98,0,Black,16,NVIDIA,Windows,6,Laptop,Intel I7,4.7,55.072679252057455
769,"ASUS Vivobook 15, Intel Core i5-1235U 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/Office 2021/Backlit Keyboard/Quiet Blue/1.7 kg), X1504ZA-NJ521WS",asus,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.7,0,Blue,8,Intel,Windows,2,Laptop,Intel I5,4.4,141.21199808219862
1312,"ASUS Vivobook Pro 15 OLED, AMD Ryzen 7 5800H, 15.6"" (39.6 cm) OLED, Thin & Light Laptop (16GB/1TB SSD/4GB NVIDIA GeForce RTX 3050/Windows 11/Office 2021/Fingerprint/Silver/1.65 kg), M3500QC-L1712WS",asus,AMD,other,SSD,15.6,1920.0,1080.0,1.65,0,Silver,16,NVIDIA,Windows,4,Laptop,AMD RYZEN 7,4.4,141.21199808219862
950,"Lenovo IdeaPad Slim 3 Intel Core i5-13420H 15.6"" (39.6cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 2021/1 Yr Warranty + ADP/Alexa/3 Month Game Pass/Grey/1.62Kg), 83EM0026IN",lenovo,Intel,other,SSD,15.6,1920.0,1080.0,1.62,0,Grey,16,Intel,Windows,6,Portable,Intel I5,2.1,141.21199808219862
480,"ZEBRONICS Laptop PRO Series Y NBC 2S, Intel Core 11th Gen i5 Processor (16GB RAM | 512GB SSD), 15.6-Inch (39.6 CM) IPS Display, (Ultra Slim | 38.5 Wh Large Battery | Windows 11 | Silver | 1.65 Kg)",zebronics,Intel,other,SSD,15.6,1920.0,1080.0,1.8,0,Silver,16,Intel,Windows,6,Laptop,Intel I5,2.2,141.21199808219862
381,(Refurbished) Dell LATITUDE 5490 CORE Intel i5 8TH GEN/8GB/256GB SSD/WEBCAM/14'' TOUCH/Windows 10 Pro,dell,Intel,ddr4,SSD,14.0,1920.0,1080.0,3.0,1,Black,8,Intel,Windows,4,Laptop,Intel I5,1.7,157.3505121487356
848,"Lenovo IdeaPad Gaming 3 Intel Core i5-11320H 15.6"" (39.62cm) FHD IPS 144Hz Gaming Laptop (8GB/512GB SSD/Win 11/NVIDIA RTX 2050 4GB/Alexa/3 Month Game Pass/Shadow Black/2.25Kg), 82K101PBIN",lenovo,Intel,ddr4,SSD,15.6,1921.0,1080.0,2.25,0,Black,8,NVIDIA,Windows,4,Gaming,Intel I5,3.2,141.26787180462426
437,"ASUS Vivobook 15, Intel Celeron N4020, 15.6"" (39.62 cms) HD, Thin and Light Laptop (8GB/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Silver/1.8 kg), X515MA-BR022WS",asus,Intel,ddr4,SSD,15.6,1366.0,768.0,1.8,0,Transparent,8,Intel,Windows,8,Laptop,Other,2.8,100.45466986113651
1152,"GIGABYTE G5 MF-G2IN313SH Gaming Laptop Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) (15 inch, Black, 2.08 Kg)",gigabyte,Intel,ddr4,SSD,15.6,1920.0,1080.0,2.08,0,Black,16,NVIDIA,Windows,6,Laptop,Intel I7,2.3,141.21199808219862
667,"HP Laptop 15, AMD Ryzen 5 7520U, 15.6-inch (39.6 cm), FHD, 8GB LPDDR5, 512GB SSD, Thin & Light, AMD Radeon Graphics, Backlit KB, Dual Speakers (Win 11, MSO 2021, Silver, 1.59 kg), fc0028AU",hp,AMD,other,SSD,39.6,1920.0,1080.0,1.75,0,Silver,16,AMD,Windows,8,Netbook,AMD RYZEN 5,4.3,55.62896894147218
992,"HP Laptop 15, 13th Gen Intel Core i5-1334U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe Graphics, Backlit KB, MSO, Dual Speakers (Win 11, Silver, 1.59 kg), fd0221TU",hp,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.59,0,Silver,16,Intel,Windows,2,Laptop,Intel I5,4.6,141.21199808219862
240,"Lenovo Thinkpad Yoga 11e 11.6"" Convertible PC Celeron Quad Core 4GB RAM 128GB SSD HD Touchscreen HDMI Webcam Windows 10 Pro (Renewed)",lenovo,Intel,ddr3,SSD,11.6,1366.0,768.0,0.907,1,Black,4,Intel,Windows,4,Laptop,Other,1.83,135.0942111925629
239,"(Refurbished) Lenovo Thinkpad L450 5th Gen Intel Core i5 HD Laptop (8 GB RAM/256 GB SSD/14"" (35.6 cm)/Windows 10 Pro/MS Office/WiFi/Bluetooth 4.0/Webcam/Intel HD Graphics)",lenovo,Intel,other,SSD,14.0,1366.0,768.0,1.9,1,Black,8,Intel,Windows,8,Laptop,Intel I5,2.2,111.93520355955211
896,"ASUS Vivobook 15 OLED (2023), AMD Ryzen 5 7530U, 15.6"" (39.62 cm) FHD OLED, Thin and Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Backlit KB/FP Sensor/Black/1.7 Kg), M1505YA-LK541WS",asus,AMD,other,SSD,39.62,1920.0,1080.0,1.7,0,Black,16,AMD,Windows,6,Laptop,AMD RYZEN 5,4.3,55.60088768506559
560,"HP Laptop 15, AMD Ryzen 3 7320U, 15.6-inch (39.6 cm), FHD, 8GB LPDDR5, 512GB SSD, AMD Radeon Graphics, FHD Camera w/Privacy Shutter, Backlit KB (Win 11, MSO 2021, Silver, 1.59 kg), fc0026AU",hp,AMD,other,SSD,39.6,1920.0,1080.0,1.6,0,Silver,16,AMD,Windows,8,Netbook,AMD RYZEN 3,4.1,55.62896894147218
1872,"HP OMEN Gaming Laptop, AMD Ryzen 7 6800H, 8GB RTX 3070Ti GPU, 16.1-inch (40.9 cm), QHD, IPS, 165Hz, 16GB DDR5, 1TB SSD, 300 nits, RGB Backlit KB, B&O, Dual Speakers (MSO, Silver, 2.37 kg), n0123AX",hp,AMD,ddr5,SSD,40.9,2560.0,1440.0,2.37,0,Silver,16,NVIDIA,Windows,8,Netbook,AMD RYZEN 7,4.7,71.81441467260957
2384,"Dell G15 5530 Gaming Laptop, Intel i9-13900HX,16GB DDR5,1TB SSD,NVIDIA RTX 4060-8GB GDDR6, 15.6"" (39.62cm) FHD 165Hz,NVIDIA G-SYNC+DDS Display,Win 11, Backlit Keyboard 4-Zone,Dark Shadow Gray, 2.65 Kg",dell,Intel,ddr5,SSD,15.6,1920.0,1080.0,2.65,0,Gray,16,Intel,Windows,8,Laptop,Intel I9,5.4,141.21199808219862
760,"Dell Inspiron 3520 Laptop, Intel Core 12th Gen i5-1235U Processor, 8GB RAM, 512GB SSD, 15.6"" (39.62cm) FHD AG 120Hz 250 Nits Display, Win 11 + MSO'21, 15 Month McAfee, Black, Thin & Light-1.82kg",dell,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.65,0,Black,8,Intel,Windows,6,Laptop,Intel I5,3.3,141.21199808219862
952,"Lenovo IdeaPad Slim 3 Intel Core i7 11th Gen 15.6"" (39.62cm) FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/2 Years Warranty/Arctic Grey/1.65Kg), 82H803B6IN",lenovo,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.65,0,Grey,16,Intel,Windows,6,Laptop,Intel I7,4.7,141.21199808219862
550,"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VTIN",lenovo,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.63,0,Grey,8,Intel,Windows,8,Portable,Intel I3,4.4,141.21199808219862
1539,"HP Pavilion Plus 14, 13th Gen Intel Core i7-13700H, 14-inch (35.6 cm), 2.8K, 16GB DDR4, 512GB SSD, Intel Iris Xe Graphics, FPR, Backlit KB, Audio by B&O (Win 11, MSO 2021, Silver, 1.4 kg), eh1047TU",hp,Intel,other,SSD,35.6,1920.0,1080.0,1.41,0,Silver,16,Intel,Windows,16,Netbook,Intel I7,5.0,61.879414889952194
560,"Dell 14 Laptop, 12th Gen Intel Core i3-1215U Processor/8GB/512GB SSD/Intel UHD Graphics/14.0""(35.56cm) FHD/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant Keyboard/Grey/Thin & Light 1.48kg",dell,Intel,ddr4,SSD,14.0,1920.0,1080.0,1.48,0,Silver,8,Intel,Windows,2,Laptop,Intel I3,0.9,157.3505121487356
752,"Dell 15 Laptop, Intel Core i5-1135G7 Processor/ 8GB DDR4/ 512GB SSD/ 15.6"" (39.62cm) FHD/Mobile Connect/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant Keyboard/Carbon Black/Thin & Light-1.69kg",dell,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.69,0,Carbon,16,Intel,Windows,2,Laptop,Intel I5,2.4,141.21199808219862
952,"Lenovo IdeaPad Slim 3 Intel Core i7 11th Gen 15.6"" (39.62cm) FHD Laptop (16GB/512GB SSD/Win 11/Office 2021/2 Years Warranty/Arctic Grey/1.65Kg), 82H803B6IN",lenovo,Intel,ddr4,SSD,15.6,1920.0,1080.0,1.65,0,Grey,16,Intel,Windows,6,Laptop,Intel I7,4.7,141.21199808219862
1104,"ASUS Vivobook 15 OLED (2023), Intel Core i5-13500H 13th Gen, 15.6"" (39.6 cm) FHD OLED, Thin & Light Laptop (16GB/512GB SSD/Intel Iris Xᵉ/Win 11/Office 2021/Backlit KB/Silver/1.7 kg), X1505VA-LK542WS",asus,Intel,other,SSD,15.6,1920.0,1080.0,1.7,0,Silver,16,Intel,Windows,6,Laptop,Intel I5,4.7,141.21199808219862
896,"HP Laptop 15, 13th Gen Intel Core i5-1335U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel Iris Xe Graphics, FHD Camera w/Privacy Shutter, Backlit KB (Win 11, MSO 2021, Blue, 1.59 kg), fd0021TU",hp,Intel,ddr4,SSD,39.6,1920.0,1080.0,1.6,0,Blue,16,Intel,Windows,8,Netbook,Intel I5,4.6,55.62896894147218
1392,"HP Envy x360, Enhanced by AI, AMD Ryzen 5 8640HS, 14-inch (35.6 cm), WUXGA, 16GB LPDDR5, 512GB SSD, AMD Radeon Graphics, 5MP IR Camera, Poly Studio (Win 11, MSO 2021, Silver, 1.44 kg), fa0038AU",hp,AMD,other,SSD,14.0,1920.0,1200.0,1.44,0,Silver,16,AMD,Windows,6,Laptop,AMD RYZEN 5,4.9,161.72539083525606
950,"Lenovo IdeaPad Slim 3 Intel Core i5-13420H 15.6"" (39.6cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 2021/1 Yr Warranty + ADP/Alexa/3 Month Game Pass/Grey/1.62Kg), 83EM0026IN",lenovo,Intel,other,SSD,15.6,1920.0,1080.0,1.62,0,Grey,16,Intel,Windows,6,Portable,Intel I5,2.1,141.21199808219862
688,"Acer Travelmate Business Laptop Intel Core i5-1135G7 Processor (16GB DDR4/ 512GB SSD/Intel Iris Xe Graphics/Windows 11 Home) TMP214-53 with 35.56 cm (14.0"") Full HD Display",acer,Intel,ddr4,SSD,14.0,1920.0,1080.0,1.6,0,Black,16,Intel,Windows,6,Laptop,Intel I5,2.4,157.3505121487356
480,"Chuwi CoreBook X i5 14"" Laptop, 16GB RAM 512GB SSD, Windows 11, Intel Core i5-1035G1 (Upto 3.6GHz), WiFi 6, USB3.2, Backlit Keyboard, Webcam, Bluetooth 5.2, HDMI Port, 46.2 Wh, 1.4kg (Gray)",chuwi,Intel,ddr4,SSD,14.0,2160.0,1440.0,1.4,0,Black,16,Intel,Windows,6,Laptop,Intel I5,3.6,185.42835130957658
247,"Lenovo (Renewed Think Pad T460 14-Inch Laptop (6Th Gen Core-6300U/8Gb/256Gb/Windows 10/Integrated Graphics),Black,Intel",lenovo,Intel,other,HDD,14.0,1920.0,1080.0,1.8,1,Black,8,Intel,Windows,6,Laptop,Other,2.4,157.3505121487356
518,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2021, Silver, 1.69 kg), eq2212AU",hp,AMD,ddr4,SSD,39.6,1920.0,1080.0,1.69,0,Silver,16,AMD,Windows,8,Netbook,AMD RYZEN 3,3.8,55.62896894147218
576,"ASUS Vivobook Go 14, AMD Ryzen 3 7320U, 14"" (35.56 cm) FHD, Thin and Light Laptop (8 GB RAM/512GB SSD/Win11/Office 2021/42WHr /Black/1.38 kg), E1404FA-NK325WS",asus,AMD,other,SSD,14.0,1920.0,1080.0,1.38,0,Black,8,AMD,Windows,8,Laptop,AMD RYZEN 3,4.1,157.3505121487356
